"Date","SOYBEANS","CORN","SOYBEAN.OIL","SOYBEAN.MEAL","WHEAT","SUGAR","COFFEE","HRW.WHEAT","COTTON"
"09/01/2006",538.5,230,24.78,157.6,401.25,11.39,103.4,470,52.06
"09/04/2006",538.5,230,24.78,157.6,401.25,11.39,103.4,470,52.06
"09/05/2006",541.25,228.75,24.54,160.3,404,11.49,106.45,468,51.65
"09/06/2006",534,226.25,24.28,158.6,399,11.64,106.25,465,51.44
"09/07/2006",538.5,230.75,24.26,159.6,403.5,11.62,103.5,469,51.19
"09/08/2006",537,231.75,24.5,157.8,400,11.89,102.45,466,50.63
"09/11/2006",532,228.75,24.35,157.8,398,11.41,100.25,465.5,50
"09/12/2006",527.25,223.5,24.21,156.1,388.75,11.55,100.1,456,51.03
"09/13/2006",530,224,24.47,157.5,381.5,12.37,100.5,451,50.55
"09/14/2006",532,223,24.54,160.8,377,12.16,99.95,448,50.38
"09/15/2006",549.75,241.75,24.69,161.4,392.5,12.44,98.65,462.5,50.82
"09/18/2006",553,247.75,24.54,164.1,395.5,12.36,99.2,466,51.11
"09/19/2006",544.25,246.5,24.23,162.1,409,12.3,100.45,480.75,49.36
"09/20/2006",549.25,249,24.16,165.8,407.75,12.12,101.95,476.25,50.1
"09/21/2006",558,257.25,24.3,168.3,421.5,11.56,103.55,484.25,49.9
"09/22/2006",549.25,255.25,23.87,165.2,419,10.46,104.45,481.5,50.07
"09/25/2006",545,254.75,23.82,162.4,413.75,9.75,106.65,471,50.31
"09/26/2006",546.75,259,23.76,162.4,423,10.19,106.9,479.5,50.55
"09/27/2006",542.5,253.75,23.69,160.4,424.25,10.15,106.9,479,50.5
"09/28/2006",552.75,264.25,23.93,162.1,445.5,10.55,107.5,495.5,50
"09/29/2006",547.5,262.5,23.77,161.9,443,10.85,107.65,496,49.3
"10/02/2006",545.25,267.75,23.58,162.1,446,11.32,103.55,498,48.4
"10/03/2006",542.5,264,23.28,160.4,439.5,10.89,104.25,491.75,48.4
"10/04/2006",555.25,274.25,23.52,165,465,11.16,104.45,504,48.9
"10/05/2006",565.5,271.75,23.82,167.3,464,11.14,104.5,504.5,48.5
"10/06/2006",564,271,24,166,464,11.07,103.9,501.75,48.1
"10/09/2006",574.5,289.5,24.7,168.7,494,11.48,103.05,531.75,47.8
"10/10/2006",560.5,275.5,24.26,165.8,501,11.61,102.85,513.25,48.7
"10/11/2006",562.25,284,24.15,166,531,11.09,103.05,540.5,48.38
"10/12/2006",579.75,298.25,24.62,172,515.5,11.13,103.3,532.75,48.93
"10/13/2006",591.5,314.5,24.93,174.5,525.5,11.13,104.05,543,49.01
"10/16/2006",589,316.75,24.93,178.5,542.5,11.71,101.9,546,49.18
"10/17/2006",600.5,321,25.68,180.5,531,12.58,102.45,530.5,49.2
"10/18/2006",604.5,315.5,25.94,179.6,512.5,11.59,102.25,524.5,48.33
"10/19/2006",608,316,26.54,178.7,513,11.59,101.85,530,48.75
"10/20/2006",606.5,312.75,26.17,180.4,505,11.71,102.05,531,49.21
"10/23/2006",617.5,318.25,26.56,182.9,517,11.8,106.85,542.25,50.02
"10/24/2006",623.5,324.25,26.64,185.6,522.5,11.69,107.15,545.25,49.57
"10/25/2006",622,327,26.58,185.2,516.75,11.9,106.85,535.5,49.92
"10/26/2006",627.75,327,27.04,186.1,507.5,11.82,107.6,530.25,50.6
"10/27/2006",635.5,332.5,27.5,187.7,508.5,11.79,108,530.75,50.79
"10/30/2006",639.75,329.5,27.27,191.6,501,11.45,108,524.5,49.36
"10/31/2006",630.25,320.75,26.83,189.6,483,11.55,108.25,516,49.28
"11/01/2006",645,333.5,27.47,193.1,487.5,11.5,108.65,519,48.78
"11/02/2006",648.25,344.75,27.5,195.3,491.5,11.53,110.55,524,49.18
"11/03/2006",649,342.25,27.68,195.5,492.5,11.31,112.45,522.5,49.21
"11/06/2006",649.25,343.5,27.54,196.5,498,11.75,113.2,526.5,49.92
"11/07/2006",654.75,351,27.67,197.4,497,11.58,112.95,525.75,49.89
"11/08/2006",666.25,357.75,27.72,201,504,11.96,115.75,531.5,49.52
"11/09/2006",657.5,350,27.71,198.3,488,12.18,119.2,514.75,49.83
"11/10/2006",651.25,343.25,27.69,195.5,480.5,11.85,115.85,508.75,49.09
"11/13/2006",646.5,342.5,27.99,191.8,477,11.67,115.15,508.5,47.83
"11/14/2006",656,357.75,28.66,194.4,486.5,11.67,115.8,518.75,48.56
"11/15/2006",663.75,358.25,28.39,192.5,481.5,11.79,118.15,521.75,48.69
"11/16/2006",656.5,351.5,28.33,190,468.75,11.53,116.5,511.5,47.88
"11/17/2006",660.5,355.25,28.28,190.4,474,11.35,113.1,515.25,47.4
"11/20/2006",667.5,360,28.72,191.9,475,11.49,115.15,515,46.9
"11/21/2006",673,361.25,28.88,192,479.75,11.48,115.4,514.75,46.8
"11/22/2006",674,362.75,28.87,192.1,486.25,11.47,115.55,513,47.59
"11/23/2006",674,362.75,28.87,192.1,486.25,11.47,115.55,513,47.59
"11/24/2006",684.25,369.25,28.89,194.8,500,11.47,115.55,521,47.59
"11/27/2006",688,371.5,29.11,195.9,490.25,11.81,118,518,49
"11/28/2006",686.25,368.75,28.76,195.8,487.25,11.99,120.35,518.5,48.71
"11/29/2006",682.25,370.25,28.98,193.6,490.5,12.36,118.55,522.25,47.78
"11/30/2006",685.5,377,29.18,193.4,502,12.37,119.7,534,48.9
"12/01/2006",677,374,29.23,188.4,500,12.26,123.2,529.5,49.33
"12/04/2006",659.25,362.75,28.9,183.3,499.5,11.76,120.2,520.5,49.35
"12/05/2006",664.25,366.25,28.92,184.3,498,11.76,123.4,518,49
"12/06/2006",654.25,353,28.36,183.6,475,11.49,121.7,497.5,49
"12/07/2006",662,358.5,28.34,187,477.5,11.22,121.9,499,53.06
"12/08/2006",656,354.25,28.28,185.4,469,11.37,121.85,495,52.73
"12/11/2006",666.75,355.5,28.73,187.7,475,11.42,124.7,501,54.29
"12/12/2006",663,359,28.37,187.2,465,11.37,123.85,495.75,54.48
"12/13/2006",661,354.5,28.34,186.5,472.5,11.32,124.95,499.5,54.34
"12/14/2006",662.75,358.75,28.26,187.2,477,11.32,125.05,499.5,55.18
"12/15/2006",657.5,369,28.15,186.7,494.25,11.5,121.55,509.75,54.96
"12/18/2006",648,365.75,27.71,184.9,487.5,12.03,120.7,503,54.81
"12/19/2006",653.5,373,28,185.5,492,12.04,123,502,55.03
"12/20/2006",648.25,372.75,28,184.7,493.75,11.99,126.75,504.25,54.62
"12/21/2006",650.25,377.75,28.1,185.2,503.25,11.9,126.35,508.25,55.37
"12/22/2006",659.5,384,28.42,186.9,514,11.92,125.4,518,55.78
"12/26/2006",671.5,388,28.86,188.4,516.75,11.86,127.7,520,56.61
"12/27/2006",669.5,386.75,28.86,188.5,507,11.79,128.9,512,56.38
"12/28/2006",675.75,388.5,29.18,188.7,504.25,11.86,125,512.25,56.96
"12/29/2006",683.5,390.25,29.26,191.9,501,11.75,126.2,509.75,56.19
"01/02/2007",683.5,390.25,29.26,191.9,501,11.75,126.2,509.75,56.19
"01/03/2007",669.25,370.5,28.65,187.8,476.5,11.51,123.6,486.75,54.89
"01/04/2007",662.75,362.25,28.3,188.6,467.5,11.27,125,477.25,54.56
"01/05/2007",668,368.25,28.4,191,470.25,11.09,120.45,481.25,54.42
"01/08/2007",665,363.5,28.12,190.6,464,11.16,120.1,479,54.53
"01/09/2007",653.5,354.5,27.85,186.6,453,11.1,118.4,471.5,54.1
"01/10/2007",653.75,360.25,27.7,187.6,449.5,11.12,120.75,472.25,53.93
"01/11/2007",664,376.5,28.12,189.6,456.5,11.02,120.65,481.25,54.04
"01/12/2007",706,396.5,29.15,205,479.5,10.93,120.3,505.25,54.7
"01/15/2007",706,396.5,29.15,205,479.5,10.93,120.3,505.25,54.7
"01/16/2007",708.5,403,28.79,208.1,464,10.91,121.65,492,54.92
"01/17/2007",722,408,28.97,213.8,477,10.76,121.6,498,55.06
"01/18/2007",716.25,412.25,28.82,211.3,471,10.71,119.75,495,54.53
"01/19/2007",717.75,406.75,29.3,209.3,467,10.86,119.7,489.25,54.55
"01/22/2007",717.25,404.25,29.31,209.2,465,10.93,117.35,487,54.09
"01/23/2007",727.25,409,29.93,210.3,480.25,10.79,115.65,500.75,54.82
"01/24/2007",715,400.75,29.23,208.4,466,10.76,116.95,486.75,54.47
"01/25/2007",713.25,407,28.92,208.2,468.75,10.69,116,494,54.37
"01/26/2007",710.5,405.5,29,205.8,463.5,10.72,116.3,488,54.12
"01/29/2007",709.5,400,28.82,206.4,456.5,10.59,116.6,478.25,53.57
"01/30/2007",721,404.75,29.46,208.4,459.5,10.55,116.55,481.75,53.35
"01/31/2007",719.5,404,29.34,207.4,467.5,10.6,117.65,488.75,54
"02/01/2007",721.5,398,29.58,207.9,460.25,10.63,118.75,487.5,53.57
"02/02/2007",736.75,402,30.37,212.7,461.25,10.5,118.35,487,53.89
"02/05/2007",740,402,30.62,212.4,458.5,10.48,116.6,485.25,54.63
"02/06/2007",738.75,396.5,30.37,213.3,451,10.19,116.5,476.5,53.67
"02/07/2007",741,392.25,30.43,213.7,452,10.12,116.85,476.5,53
"02/08/2007",743.75,399.75,30.43,215.3,457,10.28,115.55,483.75,52.41
"02/09/2007",749.25,406.25,30.34,217.9,460.25,10.49,114.75,485,52.76
"02/12/2007",745.25,404.75,29.89,218.9,455.75,10.39,113.9,481.75,52.24
"02/13/2007",755,411,30.01,222.7,459,10.38,113.7,487.5,52.59
"02/14/2007",750.5,408.25,29.68,222.6,451,10.56,114.05,477.25,51.76
"02/15/2007",758.75,407.5,29.76,225.1,453.25,11.11,115.3,486.25,53.65
"02/16/2007",767,417,29.91,227.3,468,11.13,113.2,495.5,54
"02/19/2007",767,417,29.91,227.3,468,11.13,113.2,495.5,54
"02/20/2007",771,415.25,29.69,230.6,464.5,10.79,113.2,493,54.61
"02/21/2007",781.25,426.25,30.12,231.3,476,10.71,115.15,501.75,54.66
"02/22/2007",783.75,434.5,30.32,231.4,489.5,11.1,118.9,511.5,54.95
"02/23/2007",778.25,430.25,30.39,228.9,484.25,10.97,119.25,506.5,55.33
"02/26/2007",778.75,425.5,30.71,227.6,483,11.02,117.85,507.75,55.37
"02/27/2007",763.5,411,30.14,223.5,470.25,11.45,117.3,497.5,55.05
"02/28/2007",773.25,425.25,30.25,224.4,474.5,11.31,117.7,516,55.55
"03/01/2007",746.25,417.25,29.53,219.8,468,10.97,116,506,55.8
"03/02/2007",739,411,29.69,215.6,459.5,11.22,114.35,505,55.85
"03/05/2007",735.75,417.25,29.59,215.4,468,10.66,110.55,510.25,55.07
"03/06/2007",733,412.5,29.45,213.5,459.5,10.76,112,501,54.5
"03/07/2007",742.75,415.75,29.85,217.5,466.5,10.68,111.1,506,54.45
"03/08/2007",745,412,30.18,215.8,464,10.59,111.1,504.5,54.34
"03/09/2007",746.5,408.25,30.22,216.5,465.5,10.52,111.5,506.5,54.5
"03/12/2007",752.25,399.75,30.35,218.3,460,10.36,111,502,54.56
"03/13/2007",744,397,30.15,216.4,456,10.39,110.2,500,53.56
"03/14/2007",736.5,389.5,29.85,212.5,446,10.41,109,495.25,53.5
"03/15/2007",750.5,397.75,30.56,217.4,455.5,10.23,109.65,479.75,53.44
"03/16/2007",753.5,399.5,30.77,218,460.75,10.26,109.45,486.5,53.91
"03/19/2007",759.5,398,30.99,219.5,455,10.22,107.6,479,53.71
"03/20/2007",764.75,405.25,31.24,221.2,462.75,10.23,108.9,483.5,53.3
"03/21/2007",766.5,409.75,31.1,222.3,465.5,10.19,112.5,486.75,53.11
"03/22/2007",771.75,409.5,31.28,223.4,467,10.22,111.75,487,53.22
"03/23/2007",769.5,403.25,31.96,219.3,461.5,10.2,113.35,484.75,53.27
"03/26/2007",758.5,391,31.67,215.3,458,10,114.35,477,53.29
"03/27/2007",757,392.5,31.81,214.2,454,10.11,112.45,470.25,53.39
"03/28/2007",770.75,388.5,32.41,218.3,456.5,10.12,112.7,470.5,53.91
"03/29/2007",778.25,394.5,32.97,218.6,461,9.85,110.6,472.25,54.19
"03/30/2007",761.25,374.5,32.48,211.8,438,9.88,109.25,456.5,53.57
"04/02/2007",779,354.75,32.76,218.3,428,9.7,108.6,445.5,53.24
"04/03/2007",763.75,346.25,32.37,214.5,419,9.72,110.75,442.25,53.05
"04/04/2007",761,359.25,32.57,213.2,431.25,9.71,110.55,455,53.26
"04/05/2007",760.5,366,32.42,213,445,9.8,110.85,469.25,52.91
"04/09/2007",749,363.5,32.08,209.4,447.5,9.98,109.65,468,51.81
"04/10/2007",742.5,369,32.46,204.8,457.75,9.75,109.25,477.5,51.69
"04/11/2007",746.5,360.75,32.78,205.1,456.25,9.91,109.45,476,51.82
"04/12/2007",738.25,358.75,32.65,200.9,458,9.88,112.85,484.5,51.12
"04/13/2007",738,369,32.97,199.3,478.5,9.9,111.8,495.75,51.37
"04/16/2007",736,364.25,32.78,199.5,475.25,9.7,108.45,494,50.38
"04/17/2007",724,353.25,31.87,197.8,477.5,9.65,109.6,492,49.73
"04/18/2007",715.5,363.5,31.07,196.9,474.5,9.42,109.35,492.5,50.16
"04/19/2007",718.25,371.25,31.56,196.9,496,9.55,108.5,510,49.15
"04/20/2007",723.25,360.5,32.35,196.4,502,9.52,107.7,514,49.64
"04/23/2007",721.25,352.25,32.13,195.3,494,9.33,106.35,507.5,49.1
"04/24/2007",709.75,360.5,31.84,190.9,483.5,9.32,104.4,493.75,48.68
"04/25/2007",721.5,371.25,32.7,192.6,506.25,9.52,104.35,509,48.9
"04/26/2007",718.25,364.75,32.19,193.7,507,9.61,103.75,503.5,47.7
"04/27/2007",723,364.25,32.93,192,500.5,9.35,104,499,47.9
"04/30/2007",728.5,358,33.35,192.8,485.5,9.24,103.15,484.75,47.25
"05/01/2007",741.25,367.5,33.39,198.1,488.5,9.14,101.85,485,46.25
"05/02/2007",734.25,372,33.07,195.9,479.5,9.14,101.7,476,46.55
"05/03/2007",733.75,379.75,33.17,194.7,481,9.29,101.35,472.5,46.5
"05/04/2007",733.5,381.25,32.72,196.5,482,9.34,103,476,46.3
"05/07/2007",729,369.5,32.51,195.7,482,9.32,101.9,478,46.29
"05/08/2007",726,353.75,32.62,194.5,469,9.22,102.25,471,46.7
"05/09/2007",733.75,357.25,32.84,196.9,471,9.31,103.25,475,48.82
"05/10/2007",733,345.75,33.3,193.9,473,9.26,103.6,472,49.03
"05/11/2007",750,361,34.1,196.9,483,9.29,102.8,477,48.11
"05/14/2007",762.25,358,34.44,202,489,9.11,104.2,476,46.92
"05/15/2007",778,371.5,34.6,208.2,502,8.65,104.65,489.5,47.75
"05/16/2007",792.75,376,34.73,213.2,496.75,8.68,107.25,485.25,49.19
"05/17/2007",792.75,373,34.99,212.7,485.5,8.68,110.35,478.5,49.59
"05/18/2007",792.5,371.25,35.15,212,471.25,8.63,109.5,466.5,49.76
"05/21/2007",800.5,381,35.26,215.5,479.5,8.87,112,474.5,50.54
"05/22/2007",793.25,369.5,34.83,214.8,471,8.76,111.55,464.75,50.32
"05/23/2007",800.5,368.5,34.89,218.9,476.5,8.77,112.05,467.75,49.14
"05/24/2007",805.25,376.5,35.58,217.2,491,8.93,113.35,480,50.09
"05/25/2007",812.5,376,35.84,218.2,501,9.42,112.9,489.25,51.14
"05/28/2007",812.5,376,35.84,218.2,501,9.42,112.9,489.25,51.14
"05/29/2007",797.5,364.75,35.18,214.4,491,9.38,110.7,481,50.03
"05/30/2007",808.25,382.25,35.56,216.8,510.75,9.37,111.35,500.75,50.38
"05/31/2007",806.25,390.25,35.71,216.9,517,9.34,111.9,504,51.05
"06/01/2007",817.5,386.75,35.81,221.4,520.75,9.24,117.4,507.5,50.48
"06/04/2007",815.75,383.75,35.75,220.4,520.25,8.92,115.3,504.75,49.99
"06/05/2007",828.25,380.25,36.27,223.6,527.25,8.56,116.55,510.5,51.75
"06/06/2007",822.25,374.75,35.9,223.9,519.75,8.69,116.45,503.5,51.55
"06/07/2007",832,384.75,36.36,226.2,524.5,8.58,116.95,512.5,51.76
"06/08/2007",821.5,382,35.37,226.2,527.5,8.61,114.85,518.5,51.42
"06/11/2007",830,396,35.42,230.2,556,8.76,115.4,548.5,51.92
"06/12/2007",826.5,393.5,35.27,229.2,565,8.56,113.45,559,51.6
"06/13/2007",825.75,404.5,34.87,230,589.5,8.45,114.6,588.5,52.44
"06/14/2007",827.5,409.5,35.16,230.4,606.5,8.47,114.75,600,54
"06/15/2007",847.25,419,35.88,235.4,606.5,8.56,114.7,596.25,54.92
"06/18/2007",855.25,416,36.09,237.8,601,9.02,115.2,591.75,54.75
"06/19/2007",829,396,35.32,229.7,581,9,113.35,569.25,54.3
"06/20/2007",839,394.25,35.31,233.2,605,8.93,115,586.5,55.75
"06/21/2007",818.5,385,35.04,226.2,606,9.13,114.55,587.5,56.5
"06/22/2007",797,367.5,34.73,217.4,592.25,9.16,113.6,570.75,55.89
"06/25/2007",804.25,357.75,35.08,220.1,589.5,8.93,110,568,55.45
"06/26/2007",807,356.5,34.98,220.1,608.5,9.15,109.95,588.5,56
"06/27/2007",803.5,343.75,34.96,217.9,606,9.13,110.4,589,56.85
"06/28/2007",809.75,339.5,35.57,218.2,609,9.06,110.8,600.25,57
"06/29/2007",850,329.5,36.63,229.2,582,9.07,111,596.5,58.5
"07/02/2007",865,330.5,36.73,235.8,569.5,9.24,110.2,582,58
"07/03/2007",850.5,320,36.36,232.6,571.5,9.46,109.1,585,59.25
"07/04/2007",850.5,320,36.36,232.6,571.5,9.46,109.1,585,59.25
"07/05/2007",854.5,324,36.68,232.9,591,9.55,108.3,603.5,59.25
"07/06/2007",864.75,334.5,37.13,233.9,600.5,9.54,107.25,611,60
"07/09/2007",870,332.5,37.32,236.9,588.5,9.65,107.05,598,61
"07/10/2007",889,338,37.68,244.3,592,9.66,108.5,600,65.16
"07/11/2007",891,336,37.55,246.4,611,9.75,109.2,613,65.25
"07/12/2007",910,344,37.75,253.7,611.5,9.7,109.4,621,65.25
"07/13/2007",913,341.5,37.72,253.3,614,9.87,107.75,608.5,66.49
"07/16/2007",871.75,334.75,37.23,235.7,601.75,9.8,109.25,593.75,65.92
"07/17/2007",833.75,322.5,36.92,222.2,601.25,9.85,110.6,586,63.61
"07/18/2007",851.25,327,37.5,226.6,623.5,10.07,112.5,606,64.45
"07/19/2007",856,321.25,37.63,227.5,620,10.32,112.75,606.75,62.65
"07/20/2007",850.25,318.25,37.49,225.2,616.25,10.3,114,603.5,61.1
"07/23/2007",816.25,310,36.67,214.4,620.25,10.15,112.35,609.75,61
"07/24/2007",820.25,311.5,36.79,215.4,642,10.19,115.75,630,61.85
"07/25/2007",815,311.5,36.62,215,634,10.15,114.2,626.75,62
"07/26/2007",821.5,317.5,36.59,217.7,651,10.22,111.4,641.5,60.75
"07/27/2007",815.5,321,36.76,213.6,653.25,9.99,112.7,644,61.55
"07/30/2007",822.75,323.5,37.4,212.9,637.5,10.02,112.95,632,62.49
"07/31/2007",834,325.75,37.76,215.6,630,10.33,114.3,629,63
"08/01/2007",825.75,319,37.29,215.3,636,10.28,113.1,632.5,62.25
"08/02/2007",831,324,37.43,217.9,641.75,10.25,116.2,634.5,62.6
"08/03/2007",839,326.5,37.35,222.2,650,10.25,117.65,639.75,62.85
"08/06/2007",826,325.75,36.54,220.7,664,9.94,118.4,647.5,61.95
"08/07/2007",838.5,335.25,36.72,226,662.5,9.84,117.45,648,60.6
"08/08/2007",855,341,37.22,230.3,679,9.82,118.5,662,61.15
"08/09/2007",858,332.25,36.88,232.3,673.5,9.83,119.5,660.25,60.25
"08/10/2007",850,333,36.28,232.5,667,9.54,120.6,654.5,59.25
"08/13/2007",861,331,36.5,235.6,666.5,9.45,120.75,654.75,59.05
"08/14/2007",850,327.5,35.95,232.8,692.5,9.46,119.15,672.25,58.35
"08/15/2007",839,328,35.84,227.8,678.5,9.45,119.2,658,58
"08/16/2007",799.25,321.5,34.5,218.8,673,9.09,111.3,650.75,55.23
"08/17/2007",811.5,328.5,35.39,218.8,672,9.4,115.55,650.5,55.5
"08/20/2007",811.75,331.75,34.99,220.4,675,9.42,114.85,649.5,56.78
"08/21/2007",815.75,338.5,34.92,222.4,691.5,9.31,114.25,655,56.35
"08/22/2007",831.25,347.5,35.2,229.2,718.5,9.5,114.45,667,56.2
"08/23/2007",842,345.25,35.29,232.3,722.5,9.53,115.85,673.75,56.4
"08/24/2007",849,341.5,35.92,233.7,725.75,9.39,114.65,682.75,56.2
"08/27/2007",856.5,335.75,36.18,235.9,722.25,9.46,113.1,681,55.15
"08/28/2007",855.25,327.25,36.05,234.8,720.5,9.45,113.65,680.5,55.52
"08/29/2007",858.5,322.75,36.26,235,742,9.42,112.65,695.25,55.58
"08/30/2007",870.5,322.75,36.33,240,770,9.54,111.75,720.75,57.15
"08/31/2007",868,324,36.54,239.8,767,9.48,112.65,721,58.87
"09/03/2007",868,324,36.54,239.8,767,9.48,112.65,721,58.87
"09/04/2007",892.5,336.75,37.19,247.9,807,9.45,114.55,751,59.45
"09/05/2007",889,328.75,37.31,245.4,842.5,9.38,112.45,781,58.35
"09/06/2007",878,323.25,37.08,242.8,816,9.37,113.55,790,58.16
"09/07/2007",891,331.25,37.28,247.4,840,9.41,113.75,810,57.9
"09/10/2007",903.5,329.75,37.68,250.4,849,9.29,117.05,830,58.55
"09/11/2007",905,324.5,37.88,250,871,9.3,116.55,860,59.15
"09/12/2007",925,339.75,38.87,254.2,840,9.29,117.1,830,60.1
"09/13/2007",928,330.75,39.08,254.4,825.5,9.27,116.2,817,60.25
"09/14/2007",941,336.5,39.08,259.5,838,9.35,118.05,807,60.9
"09/17/2007",968.5,352.25,39.72,264.1,875,9.34,125,858,61.67
"09/18/2007",969.5,352.25,39.48,266.4,869,9.35,126.7,848.75,62.25
"09/19/2007",971,358.25,39.28,266.9,845,9.69,131.35,828.5,61.33
"09/20/2007",988.5,369.25,39.44,275.3,850,9.84,133.15,834,62.2
"09/21/2007",979,376.5,38.99,272.7,874,9.79,129.9,858,63.48
"09/24/2007",978.75,373.5,39.31,271.2,877.75,9.88,132.4,864.75,63.24
"09/25/2007",973,371.75,38.64,271.4,887.25,9.83,133.1,873.25,63.08
"09/26/2007",990.75,375,38.97,278.4,917.25,9.72,128.6,903,63.13
"09/27/2007",1009,386.75,39.68,282.8,933,9.82,128.8,919.5,63.67
"09/28/2007",991.25,373,39.49,276.3,939,9.56,128.65,929.25,62.05
"10/01/2007",991.5,368.75,39.05,278.8,952.5,9.93,134.85,949.25,62.05
"10/02/2007",943.75,348.75,38.03,262.9,922.5,10.02,134.3,919.25,60.3
"10/03/2007",951,344.5,38.11,266.1,927,9.84,135.85,927,60.43
"10/04/2007",954.25,342.25,38.55,265.7,906,9.79,135.2,910,60.49
"10/05/2007",940.5,342.25,38.5,259.4,890,9.79,137,894.5,60.22
"10/08/2007",925.5,339.75,37.98,254.7,860,9.75,138.75,864.5,59.5
"10/09/2007",950.25,342.5,38.45,263.3,845.5,9.91,133.75,844.25,59.48
"10/10/2007",968.25,347.25,38.9,268.8,853,9.74,133.4,856.25,64.21
"10/11/2007",981.5,343.75,39.4,272,883,9.81,138.25,886,63.73
"10/12/2007",976.75,351,39.38,272.5,857.5,9.8,139.3,867.75,63.87
"10/15/2007",987,362,40.06,281.2,833.5,9.95,130.05,843,63.32
"10/16/2007",977.5,360.5,40.23,275.9,828.5,10.15,128.15,838,63.45
"10/17/2007",974.25,358,40.15,274.9,820.5,10.13,129.55,832.75,63.56
"10/18/2007",991.5,367.25,40.99,278.1,825.5,10.09,125.4,839,65.15
"10/19/2007",983.25,370.25,40.56,276.3,855.5,10.21,125,869,65.4
"10/22/2007",976.5,364.5,40.22,275.7,871,10.17,123.55,888,64.87
"10/23/2007",981.75,361,40.42,276.6,841,10.17,123.85,859.75,65.26
"10/24/2007",976.25,356.5,40.48,274,811,10.14,123.5,829.75,63.82
"10/25/2007",994.75,366.25,40.92,279.5,802,10.22,120.6,825,64.39
"10/26/2007",995.5,372,41.38,277.8,800,10.15,121.45,827.5,64.63
"10/29/2007",1011,376,42.2,280,828.5,10.07,122.35,854.25,64.77
"10/30/2007",992,370.25,41.68,274.7,814,10.07,121.9,837,63.87
"10/31/2007",1010,375.5,42.31,279.6,808,9.98,121.35,832,64.08
"11/01/2007",990.75,368.75,42.07,272.1,778.25,9.91,122.6,804.5,63.74
"11/02/2007",1001.75,377,42.64,274,778.5,9.94,118.9,806.25,64.31
"11/05/2007",1005.75,375.25,42.56,276.9,785,9.9,119.95,812.25,64.02
"11/06/2007",1029.5,385.75,43.62,284.6,797,10.05,120.7,822.25,65.17
"11/07/2007",1023.75,384.25,43.64,281.9,787.75,10.15,120.45,811.25,65.07
"11/08/2007",1028,389.5,44.15,278.4,762,10.15,121.9,789,64.69
"11/09/2007",1043,386.75,45.08,281.8,762,10.03,121.75,784.75,64.64
"11/12/2007",1032.75,379,44.46,280.1,761,9.96,121.75,776.5,63.12
"11/13/2007",1044.25,374.75,44.23,285,748,9.9,122.6,762,63.14
"11/14/2007",1066,383,45.05,292.4,752.5,9.94,124.2,772.25,63.15
"11/15/2007",1078.75,374.75,44.66,293.5,765.5,9.9,124.8,787,61.7
"11/16/2007",1077.75,379.5,44.82,292.3,749.5,9.84,124.9,774.5,60.9
"11/19/2007",1070.5,377.5,44.8,287.7,756.25,9.8,121.65,781,60.03
"11/20/2007",1087,381.25,45.72,290,773.5,9.75,124.35,800.25,60.06
"11/21/2007",1084,382,45.95,287.4,803.5,9.78,123.45,830.25,60.07
"11/22/2007",1084,382,45.95,287.4,803.5,9.78,123.45,830.25,60.07
"11/23/2007",1100.25,389,46.67,292,826.5,9.78,123.45,854,60.07
"11/26/2007",1103.75,385.75,46.69,292.9,814,9.74,122.1,839,58.61
"11/27/2007",1091,383.5,46.3,290.1,829,9.7,122.25,852.25,58.37
"11/28/2007",1096.75,387.25,46.13,292.2,859,9.94,125.8,881.5,59.93
"11/29/2007",1098,383.5,46.2,292.1,869,9.79,125.2,895.5,59.39
"11/30/2007",1080,384.5,45.64,288.3,867,9.75,125.95,907,58.2
"12/03/2007",1078.75,386,45.42,290.1,855,9.71,126.65,899,58.24
"12/04/2007",1091.5,394,45.5,295.5,875,9.74,127.35,913,58.35
"12/05/2007",1099.5,394,45.25,300.6,863.75,9.85,128.05,910,58.1
"12/06/2007",1098.75,394.75,45.25,299.6,871,9.88,125.9,919,58.1
"12/07/2007",1119.75,399.5,45.3,310.5,903.5,9.9,127.75,949,64.55
"12/10/2007",1125.75,400.5,45.35,311.5,909,10.12,130.2,960,64.7
"12/11/2007",1135.5,406.5,45.58,315,894,10.3,130.1,949,64.13
"12/12/2007",1151.5,416.75,46.25,319.5,934,10.3,130.8,979,65.25
"12/13/2007",1146,418.75,46,321.2,934,10.31,130.15,983,64.91
"12/14/2007",1157,420,45.85,324.5,939,10.48,130.75,1000,65.85
"12/17/2007",1156.75,438.75,46.17,324.7,966,10.76,130.2,985.5,65.65
"12/18/2007",1149.75,432,46.21,322.5,952,10.64,131.35,971.5,65.72
"12/19/2007",1159,434.75,46.83,323.7,973.5,10.74,134.5,995,66.27
"12/20/2007",1160.75,437.5,46.63,325.1,954,11.07,133.7,976.25,66.17
