Date,SOYBEANS,CORN,SOYBEAN OIL,SOYBEAN MEAL,WHEAT,SUGAR,COFFEE,HRW WHEAT,COTTON
10/4/01,432.75,209.0,15.17,154.2,257.25,8.36,57.35,302.75,46.57
11/4/01,437.25,210.5,15.36,154.5,260.75,8.18,57.35,307.0,45.78
12/4/01,435.25,211.75,15.32,154.4,266.75,8.31,57.6,313.25,45.34
16/4/01,432.75,212.0,15.15,153.7,269.5,8.46,56.65,319.0,45.57
17/4/01,429.5,209.25,15.09,152.1,265.75,8.5,56.2,316.5,46.87
18/4/01,434.0,209.0,14.93,154.6,268.25,8.53,58.65,318.75,46.16
19/4/01,429.25,204.5,14.7,153.8,267.5,8.8,57.55,318.0,45.84
20/4/01,429.25,202.0,14.64,154.8,267.0,8.71,57.15,319.75,44.09
23/4/01,423.25,196.5,14.57,152.8,264.5,8.71,61.75,320.0,44.3
24/4/01,426.0,194.5,14.75,153.0,263.75,8.88,58.6,318.25,44.6
25/4/01,422.0,195.5,14.87,149.8,268.75,8.94,57.8,326.25,44.6
26/4/01,428.75,199.75,14.84,154.0,269.75,9.19,58.5,328.5,44.13
27/4/01,422.75,196.0,14.68,152.4,264.75,9.37,60.95,323.75,43.65
30/4/01,434.25,199.25,15.02,156.4,272.75,9.5,61.85,331.0,44.2
1/5/01,436.0,199.25,14.92,156.2,271.0,8.95,64.5,329.5,44.48
2/5/01,441.5,200.75,14.94,157.6,268.25,8.97,63.2,326.0,45.45
3/5/01,442.75,200.5,14.66,158.7,263.0,9.2,64.6,322.0,44.5
4/5/01,444.5,202.75,14.61,161.4,264.0,8.98,63.65,321.75,44.65
7/5/01,441.5,200.75,14.6,160.8,259.5,8.92,66.0,319.5,44.48
8/5/01,447.5,197.75,14.84,159.3,257.75,9.1,66.4,318.0,43.76
9/5/01,447.5,197.75,14.59,160.2,257.0,9.0,65.55,315.0,45.43
10/5/01,447.5,191.5,14.52,158.9,260.0,9.06,65.8,320.0,44.83
11/5/01,450.0,189.75,14.45,163.6,262.5,9.1,64.95,323.0,45.17
14/5/01,463.0,195.5,14.48,162.8,269.5,9.01,62.0,332.5,46.7
15/5/01,444.0,201.75,14.65,159.3,277.5,9.09,62.35,329.75,46.08
16/5/01,447.5,201.5,14.59,162.4,275.75,9.09,62.75,328.5,44.62
17/5/01,451.0,201.25,14.78,164.7,275.75,8.94,62.75,327.5,44.47
18/5/01,449.5,199.75,14.71,163.6,271.75,8.85,63.8,324.0,43.84
21/5/01,443.25,194.0,14.63,161.2,263.0,9.19,64.9,315.5,43.19
22/5/01,443.75,191.25,14.65,161.4,259.75,9.21,65.05,316.75,42.56
23/5/01,445.5,192.25,14.67,162.4,260.0,9.12,63.55,316.0,42.66
24/5/01,449.75,193.75,14.62,165.4,261.75,8.93,62.8,316.5,42.46
25/5/01,447.25,191.25,14.53,166.2,259.75,8.96,59.9,314.0,40.55
29/5/01,439.25,189.25,14.74,161.8,264.75,8.74,59.8,319.25,41.04
30/5/01,437.5,190.0,14.8,160.2,264.0,8.59,59.15,320.25,40.72
31/5/01,451.0,192.75,15.01,165.7,267.0,8.55,57.15,323.5,40.88
1/6/01,455.0,198.75,15.34,163.6,270.75,8.6,57.9,328.25,41.42
4/6/01,453.0,195.75,15.0,164.7,263.5,8.66,59.45,319.75,41.06
5/6/01,453.25,195.5,14.92,165.6,260.5,8.65,59.7,313.75,40.98
6/6/01,461.5,198.5,14.98,169.2,261.5,8.6,58.4,313.25,42.03
7/6/01,461.5,198.5,15.13,168.4,264.25,8.5,57.7,316.75,41.94
8/6/01,466.5,197.25,15.09,171.1,264.0,8.63,58.15,317.5,42.71
11/6/01,471.5,198.75,15.58,171.5,261.75,8.6,57.0,314.5,40.72
12/6/01,473.75,197.25,15.52,172.6,263.25,8.63,57.65,316.5,41.01
13/6/01,474.0,196.5,15.44,172.8,262.0,8.63,57.75,315.5,41.1
14/6/01,470.75,194.75,15.18,171.3,259.25,8.68,58.85,312.5,40.57
15/6/01,458.5,190.5,14.78,167.8,255.75,8.87,59.4,308.25,39.38
18/6/01,464.0,190.5,14.94,168.2,262.75,8.92,60.95,313.0,38.91
19/6/01,469.75,193.0,15.0,168.3,261.5,8.96,57.55,312.25,38.19
20/6/01,466.0,190.25,15.02,166.6,256.0,9.05,55.2,308.75,37.68
21/6/01,460.25,188.25,15.02,164.9,255.25,9.12,57.5,305.5,39.55
22/6/01,454.5,187.25,14.94,163.7,251.0,9.38,55.9,301.75,38.61
25/6/01,450.75,184.5,14.75,163.0,245.75,9.26,55.3,293.5,43.25
26/6/01,457.0,185.25,15.08,163.2,248.25,9.21,55.5,295.25,43.31
27/6/01,461.5,188.0,14.95,165.7,247.5,9.19,55.25,295.0,43.0
28/6/01,462.5,189.25,14.86,167.9,242.75,9.06,55.5,289.5,43.05
29/6/01,482.5,188.75,15.14,175.2,246.75,9.59,56.1,293.0,42.75
2/7/01,491.75,191.0,15.56,176.5,251.25,8.76,54.9,294.5,41.18
3/7/01,488.5,194.5,15.73,175.6,253.5,8.52,55.0,295.0,40.43
4/7/01,488.5,194.5,15.73,175.6,253.5,8.52,55.0,295.0,40.43
5/7/01,496.0,198.0,15.96,177.0,257.0,8.52,54.0,299.0,41.1
6/7/01,495.0,199.75,16.0,175.9,258.75,8.38,53.85,298.5,41.13
9/7/01,503.5,203.75,16.4,177.3,258.25,8.68,52.95,295.75,41.48
10/7/01,509.0,209.0,16.5,178.3,262.0,8.6,52.5,298.0,40.67
11/7/01,513.5,217.0,16.9,180.5,267.0,8.59,52.5,299.75,41.5
12/7/01,525.0,226.75,18.1,184.0,281.0,8.62,52.1,312.0,41.4
13/7/01,522.0,220.75,18.12,180.2,277.0,8.56,52.05,311.5,39.5
16/7/01,511.0,216.25,18.0,171.0,282.0,8.67,52.25,304.0,39.9
17/7/01,528.0,224.75,18.69,174.9,290.0,8.66,52.0,312.0,39.73
18/7/01,513.75,216.5,18.06,172.9,288.75,8.74,52.85,311.0,40.6
19/7/01,513.0,216.5,18.05,173.6,289.0,8.83,52.2,310.5,40.2
20/7/01,496.0,209.0,17.35,170.3,283.25,8.6,53.75,306.0,39.47
23/7/01,503.75,209.25,17.67,171.4,283.5,8.66,53.95,312.5,40.5
24/7/01,503.75,215.0,17.48,173.2,282.5,8.41,55.2,312.25,39.93
25/7/01,510.75,219.25,17.62,177.3,282.5,8.57,52.65,313.75,40.5
26/7/01,510.5,218.25,17.76,177.4,281.0,8.36,51.4,312.0,41.98
27/7/01,515.5,220.5,18.15,178.7,280.25,8.49,51.3,310.25,42.09
30/7/01,504.0,217.0,18.2,175.6,277.0,8.35,51.85,305.0,41.74
31/7/01,512.75,218.75,18.92,178.6,278.5,7.93,51.95,306.75,41.9
1/8/01,509.0,215.25,18.78,176.2,274.5,7.91,51.25,304.5,41.28
2/8/01,493.25,213.5,18.24,174.6,269.5,7.65,50.45,301.25,41.16
3/8/01,492.0,210.5,17.9,175.1,264.75,7.8,50.4,297.5,41.9
6/8/01,501.5,212.5,18.17,173.8,265.0,7.82,49.85,298.25,41.97
7/8/01,508.5,216.0,18.64,174.9,267.0,7.72,49.7,298.75,41.13
8/8/01,518.0,217.5,18.78,174.6,268.5,7.71,49.65,299.0,40.82
9/8/01,514.0,219.75,18.58,177.2,271.0,7.63,50.1,300.75,40.45
10/8/01,519.0,222.0,19.01,177.3,270.25,7.65,48.4,300.75,38.45
13/8/01,524.5,224.75,19.23,180.2,271.5,7.96,49.35,301.0,38.4
14/8/01,516.0,221.75,18.87,179.8,268.75,8.15,49.45,297.5,38.76
15/8/01,517.5,219.5,18.88,175.2,266.5,8.11,49.2,294.5,38.72
16/8/01,502.75,217.0,18.49,172.4,267.0,7.95,49.15,295.5,38.7
17/8/01,504.25,215.75,18.45,172.4,267.25,7.96,54.35,296.75,38.28
20/8/01,489.75,212.5,17.79,169.4,266.25,8.12,50.0,294.5,38.38
21/8/01,491.75,215.5,17.77,169.2,268.0,8.14,50.35,296.25,38.35
22/8/01,487.5,215.5,17.31,167.4,270.25,8.07,50.8,296.5,38.36
23/8/01,481.75,219.0,17.15,166.2,277.25,8.09,52.3,301.0,38.04
24/8/01,478.25,214.75,17.32,164.7,274.25,8.29,50.95,300.5,38.0
27/8/01,479.25,217.75,17.44,164.3,273.5,8.29,51.0,298.75,38.5
28/8/01,475.75,216.0,17.21,162.8,269.5,8.07,51.15,295.5,38.35
29/8/01,480.5,218.0,17.18,165.0,275.0,8.03,51.7,298.75,38.55
30/8/01,473.5,216.5,16.73,163.8,271.5,7.74,50.8,297.25,37.9
31/8/01,479.5,219.0,16.74,169.2,278.0,7.91,50.5,299.0,37.94
3/9/01,479.5,219.0,16.74,169.2,278.0,7.91,50.5,299.0,37.94
4/9/01,478.75,218.5,16.6,169.3,276.5,7.81,47.5,297.5,38.88
5/9/01,473.0,217.25,16.61,166.6,274.75,7.93,48.5,296.75,38.25
6/9/01,464.0,214.25,16.27,165.0,270.5,7.82,48.65,292.25,37.1
7/9/01,463.75,213.75,16.35,164.7,269.25,7.86,48.5,290.0,36.5
10/9/01,464.75,214.25,16.2,166.5,271.0,7.87,48.35,290.0,36.5
11/9/01,464.75,214.25,16.2,166.5,271.0,7.87,48.35,290.0,36.5
12/9/01,464.75,214.25,16.2,166.5,271.0,7.87,48.35,290.0,36.5
13/9/01,480.0,218.0,16.36,176.3,274.5,7.87,48.35,293.75,36.5
14/9/01,471.5,214.0,16.13,176.0,267.0,7.87,48.35,285.5,36.5
17/9/01,480.0,221.75,16.25,170.2,274.5,7.82,48.3,286.0,35.58
18/9/01,475.0,218.5,16.26,167.6,267.5,7.64,48.0,285.5,35.15
19/9/01,469.5,216.0,16.25,166.4,262.75,7.28,50.3,281.0,34.3
20/9/01,473.5,218.75,16.27,168.5,265.75,7.25,48.75,293.25,34.42
21/9/01,469.75,217.25,16.35,166.8,266.0,7.05,49.05,292.5,34.34
24/9/01,468.0,215.75,16.5,164.4,266.75,6.78,49.1,291.75,35.38
25/9/01,463.5,215.5,16.36,162.2,270.75,6.84,48.9,294.0,35.0
26/9/01,465.0,216.75,16.29,163.0,275.5,6.94,49.15,294.0,34.9
27/9/01,461.75,216.0,16.03,161.9,274.5,6.85,49.15,295.0,33.15
28/9/01,451.25,214.5,15.4,161.4,270.75,6.7,48.3,292.5,33.5
1/10/01,452.0,210.5,15.35,161.3,266.25,6.58,47.4,286.0,33.3
2/10/01,453.0,209.25,15.25,161.8,263.5,6.57,46.75,281.0,33.95
3/10/01,452.0,210.75,15.06,162.3,269.5,6.71,46.0,284.75,33.45
4/10/01,451.0,211.5,15.2,162.5,272.75,6.65,46.5,286.75,33.0
5/10/01,452.25,214.25,15.12,164.5,273.25,6.57,46.65,286.0,31.95
8/10/01,454.0,215.5,15.06,167.5,271.75,6.27,45.9,287.0,31.1
9/10/01,451.5,213.0,15.27,165.7,274.25,6.15,45.35,286.25,30.65
10/10/01,448.25,214.25,15.32,165.0,279.0,6.27,45.35,287.25,32.32
11/10/01,447.75,213.25,15.23,165.0,279.25,6.46,44.65,288.75,32.17
12/10/01,435.5,208.5,14.89,165.7,276.25,6.44,44.7,283.75,32.01
15/10/01,429.25,206.0,14.95,157.0,273.5,6.48,43.85,281.75,31.33
16/10/01,430.5,206.75,14.91,157.8,277.75,6.62,43.9,288.0,31.47
17/10/01,434.0,207.75,15.24,158.4,284.75,6.63,44.75,294.5,31.53
18/10/01,431.0,205.25,15.17,157.9,283.0,6.56,45.6,290.75,31.18
19/10/01,424.75,205.5,14.98,156.3,287.0,6.73,43.85,294.0,30.55
22/10/01,420.75,204.25,14.78,156.2,282.0,6.64,42.5,289.5,29.81
23/10/01,420.75,204.25,14.98,156.3,285.5,6.63,43.55,291.75,29.76
24/10/01,424.5,206.5,15.17,158.2,283.75,6.88,43.3,292.25,29.09
25/10/01,428.25,206.5,15.13,161.3,289.0,6.79,44.3,296.25,28.52
26/10/01,426.5,205.5,15.05,161.8,295.0,6.72,43.4,301.5,28.86
29/10/01,426.5,203.5,15.22,160.7,291.25,6.77,43.65,299.5,28.94
30/10/01,431.75,206.0,15.69,162.2,295.5,6.85,43.35,301.5,28.92
31/10/01,428.5,205.5,15.51,160.8,293.25,6.74,43.9,301.5,29.9
1/11/01,435.0,204.0,15.68,164.6,288.75,6.66,45.2,296.25,30.03
2/11/01,433.5,202.25,15.86,164.4,285.5,6.63,45.4,293.75,29.96
5/11/01,435.5,202.75,16.13,163.0,284.25,6.85,46.85,292.25,30.58
6/11/01,432.0,202.5,15.84,162.1,285.5,7.05,48.0,292.75,30.81
7/11/01,439.0,202.5,15.92,161.9,287.0,7.19,47.3,294.75,32.23
8/11/01,434.75,202.75,15.81,158.9,283.75,7.26,45.75,292.25,32.15
9/11/01,441.75,206.0,15.94,159.3,286.0,7.11,44.7,290.75,32.78
12/11/01,445.0,206.0,16.17,161.8,283.0,7.14,44.7,288.0,32.78
13/11/01,442.25,205.0,16.19,161.8,278.0,7.24,44.85,282.25,35.21
14/11/01,448.0,206.5,16.09,164.1,280.75,7.4,49.7,282.75,35.44
15/11/01,446.75,206.0,15.92,165.6,280.25,7.36,48.4,283.75,34.26
16/11/01,452.5,207.25,15.87,165.6,289.25,7.31,48.65,289.5,34.71
19/11/01,452.25,209.25,15.93,163.2,289.25,7.42,45.95,289.25,34.09
20/11/01,448.5,208.75,15.94,162.3,286.75,7.34,46.15,287.0,33.82
21/11/01,450.0,208.75,16.3,163.3,287.0,7.52,46.4,289.0,33.82
22/11/01,450.0,208.75,16.3,163.3,287.0,7.52,46.4,289.0,33.82
23/11/01,451.25,208.25,16.53,162.4,289.0,7.52,46.4,289.5,33.82
26/11/01,441.25,203.75,16.29,158.2,277.0,7.57,45.75,283.25,33.78
27/11/01,444.0,203.75,16.09,158.9,279.5,7.57,42.4,284.0,34.0
28/11/01,435.5,198.75,15.78,156.2,274.5,7.56,42.4,281.0,35.78
29/11/01,436.5,199.75,15.76,156.2,273.25,7.7,42.0,280.25,36.7
30/11/01,444.5,208.5,16.14,157.1,281.5,7.68,42.6,286.25,37.3
3/12/01,447.25,209.75,16.64,157.1,279.75,7.64,42.2,286.0,35.41
4/12/01,444.75,212.0,16.57,155.2,275.25,7.7,41.5,283.0,34.71
5/12/01,442.5,209.75,16.33,153.9,277.25,7.79,42.1,283.0,34.71
6/12/01,441.5,205.5,16.37,151.2,273.0,7.84,42.0,281.0,34.71
7/12/01,445.25,208.25,16.39,153.1,275.5,7.75,43.0,282.0,37.34
10/12/01,443.0,209.0,16.3,151.1,273.75,7.51,43.5,279.5,36.34
11/12/01,437.5,209.5,15.88,150.1,277.75,7.35,43.9,278.0,37.11
12/12/01,432.5,206.75,15.64,149.7,277.0,7.35,44.35,277.5,36.11
13/12/01,433.75,207.25,15.62,152.7,274.0,7.4,44.15,272.5,35.15
14/12/01,436.25,207.5,15.71,152.4,275.0,7.41,43.8,278.0,37.3
17/12/01,436.75,215.5,15.64,150.9,286.25,7.37,46.35,277.0,37.45
18/12/01,432.0,214.0,15.5,147.8,285.75,7.03,46.1,274.5,36.81
19/12/01,435.0,214.25,15.71,148.5,293.0,6.95,46.9,280.5,36.45
20/12/01,435.5,212.25,15.53,151.3,287.5,7.07,49.6,283.75,35.91
21/12/01,435.5,211.5,15.64,151.0,288.75,7.12,46.65,283.0,36.23
24/12/01,435.5,211.5,15.64,151.0,288.75,7.12,46.65,283.0,36.23
26/12/01,428.25,208.75,15.38,149.0,284.5,7.12,46.65,282.0,36.5
27/12/01,427.5,209.5,15.31,149.5,291.0,7.3,46.5,284.75,36.33
28/12/01,424.25,209.75,15.19,148.3,290.25,7.39,46.2,285.5,35.59
31/12/01,421.0,209.0,15.27,147.1,289.0,7.39,46.2,284.0,35.59
2/1/02,418.0,208.5,15.18,146.7,292.0,7.71,47.35,283.75,36.46
3/1/02,423.75,210.5,15.52,148.4,300.0,7.65,47.5,288.5,36.14
4/1/02,424.0,210.5,15.81,147.9,307.0,7.64,48.55,291.0,36.62
7/1/02,429.0,211.5,16.15,147.6,304.75,7.71,48.25,290.5,37.56
8/1/02,435.0,211.5,16.29,149.4,305.0,7.8,48.55,290.5,38.45
9/1/02,440.0,210.0,16.15,153.3,302.75,8.03,50.85,289.5,37.73
10/1/02,433.25,208.75,15.88,153.1,303.5,7.92,51.3,289.75,37.4
11/1/02,445.0,212.75,15.85,161.7,308.25,7.76,49.55,293.0,37.04
14/1/02,446.0,211.0,15.77,161.7,306.75,7.62,50.4,294.5,36.65
15/1/02,446.0,212.75,15.58,157.9,302.0,7.83,50.25,292.75,37.34
16/1/02,452.5,214.75,15.55,162.7,303.5,7.86,49.25,293.75,37.68
17/1/02,450.75,213.5,15.52,161.8,300.75,7.48,48.85,295.5,37.96
18/1/02,445.5,211.75,15.56,157.7,298.0,7.3,47.4,293.75,37.33
21/1/02,445.5,211.75,15.56,157.7,298.0,7.3,47.4,293.75,37.33
22/1/02,439.0,209.5,15.55,155.0,295.25,7.43,46.8,290.5,36.78
23/1/02,433.5,208.75,15.53,150.9,297.0,7.31,46.75,289.5,36.73
24/1/02,437.25,209.5,15.53,152.7,298.5,6.97,46.45,291.75,36.09
25/1/02,430.75,209.0,15.06,151.2,299.0,7.13,45.9,295.25,36.68
28/1/02,431.0,207.5,15.12,153.3,291.25,7.18,45.05,288.75,36.21
29/1/02,428.5,206.25,15.27,150.3,289.5,6.75,44.7,286.25,36.54
30/1/02,427.75,206.0,15.26,149.9,285.25,6.57,45.15,283.0,35.52
31/1/02,430.25,206.0,15.14,151.7,286.0,6.38,45.1,285.5,35.48
1/2/02,426.75,204.5,15.19,149.1,287.0,6.35,45.45,286.25,37.45
4/2/02,434.0,206.0,15.47,150.9,280.75,6.24,45.5,283.75,37.83
5/2/02,432.75,206.25,15.67,150.4,283.0,6.34,44.85,284.25,37.3
6/2/02,428.0,204.25,15.25,149.2,280.25,6.39,45.1,283.5,37.37
7/2/02,431.25,204.5,15.37,149.8,281.0,6.28,44.8,285.75,38.14
8/2/02,429.0,204.75,15.33,147.6,281.75,6.18,44.55,286.25,38.26
11/2/02,431.0,205.25,15.29,147.8,281.0,6.0,43.1,285.25,37.46
12/2/02,436.25,205.75,15.48,149.8,280.75,6.15,43.0,284.75,38.44
13/2/02,439.5,208.75,15.66,149.9,282.25,6.28,43.4,285.25,35.7
14/2/02,436.25,206.75,15.4,148.9,280.75,6.26,43.75,285.0,36.31
15/2/02,437.25,205.0,15.52,148.7,275.25,6.25,44.1,281.5,35.57
18/2/02,437.25,205.0,15.52,148.7,275.25,6.25,44.1,281.5,35.57
19/2/02,438.25,205.75,15.77,147.9,277.75,6.28,43.8,284.0,33.85
20/2/02,445.0,206.75,15.95,151.4,280.0,6.4,47.05,286.0,33.5
21/2/02,444.0,206.75,15.8,152.0,278.75,6.34,49.0,286.0,33.06
22/2/02,441.25,205.25,15.69,151.0,280.25,6.31,48.0,288.25,33.53
25/2/02,436.75,202.0,15.69,149.1,278.25,6.37,47.05,284.5,34.1
26/2/02,436.75,198.75,15.53,150.5,275.75,6.36,45.85,282.5,34.7
27/2/02,442.75,199.75,15.32,154.6,271.5,5.89,44.65,280.25,35.1
28/2/02,435.75,200.5,15.26,153.1,267.25,5.99,44.75,276.75,33.7
1/3/02,446.5,200.5,15.85,155.6,270.0,5.97,45.85,279.5,34.55
4/3/02,443.5,199.25,15.7,155.6,270.75,5.96,45.75,278.75,34.6
5/3/02,449.0,202.5,16.02,156.6,274.25,6.04,46.8,283.0,35.15
6/3/02,447.25,201.5,15.98,154.9,274.5,6.0,48.25,285.0,34.95
7/3/02,451.5,200.75,16.08,155.9,272.5,6.06,47.4,282.0,38.45
8/3/02,458.0,202.0,16.23,159.4,271.0,6.18,48.45,280.0,37.83
11/3/02,458.0,204.0,16.25,158.7,267.25,6.21,52.85,276.0,38.12
12/3/02,456.75,204.75,16.35,158.9,268.0,6.09,55.4,279.0,37.55
13/3/02,456.0,202.5,16.3,159.6,270.0,6.19,54.4,278.0,38.3
14/3/02,457.5,203.0,16.41,158.2,272.0,6.27,54.3,279.5,38.81
15/3/02,472.25,205.75,17.08,158.7,282.25,6.26,54.75,282.0,38.7
18/3/02,460.5,206.25,16.4,155.2,277.75,6.22,50.6,280.0,38.69
19/3/02,463.5,206.5,16.41,156.8,281.5,6.03,53.35,279.0,38.76
20/3/02,458.5,205.75,16.09,156.1,277.25,6.01,56.0,280.0,38.95
21/3/02,459.25,205.5,16.06,157.6,282.0,5.78,53.95,283.5,39.81
22/3/02,464.5,204.75,16.11,159.5,281.75,5.91,54.3,282.0,39.2
25/3/02,462.5,203.75,15.9,160.1,283.75,6.02,54.45,283.75,38.71
26/3/02,467.75,204.5,15.95,162.0,287.25,6.08,55.05,287.0,38.16
27/3/02,472.75,206.25,16.09,162.5,294.25,6.0,55.95,293.0,39.39
28/3/02,476.25,202.5,16.46,160.3,285.0,5.93,57.2,290.0,38.16
1/4/02,475.75,203.5,16.63,160.6,285.25,5.77,58.5,296.0,38.41
2/4/02,473.25,203.75,16.49,160.3,283.25,5.83,59.35,296.5,38.63
3/4/02,461.75,201.25,16.23,156.9,283.5,5.66,59.45,297.5,38.2
4/4/02,459.0,201.5,16.32,155.4,280.5,5.62,56.8,296.5,37.72
5/4/02,465.5,200.5,16.72,156.6,277.25,5.7,55.0,291.5,37.73
8/4/02,458.0,201.5,16.41,155.4,273.0,5.59,54.05,286.0,37.06
9/4/02,461.25,201.25,16.4,156.6,270.25,5.62,56.1,281.25,36.86
10/4/02,460.5,199.75,16.45,156.4,272.5,5.68,56.05,281.75,38.14
11/4/02,458.0,198.75,16.51,155.2,271.25,5.51,54.95,279.75,37.37
12/4/02,461.0,197.75,16.59,156.2,272.5,5.55,53.2,281.5,37.05
15/4/02,456.5,196.0,16.38,156.4,271.75,5.58,53.15,282.75,36.47
16/4/02,463.25,197.75,16.52,158.9,275.0,5.66,53.0,287.75,36.78
17/4/02,473.25,199.75,16.84,162.1,275.75,5.71,53.5,293.25,36.46
18/4/02,470.25,198.25,16.69,161.6,268.25,5.75,55.75,289.75,35.35
19/4/02,472.0,197.25,16.92,162.6,267.0,6.17,53.05,289.0,34.5
22/4/02,470.5,198.75,16.91,161.9,264.75,6.09,53.85,285.0,34.46
23/4/02,474.0,198.75,16.86,163.4,264.5,6.07,54.4,282.0,34.35
24/4/02,479.5,197.75,17.01,165.9,263.5,6.08,52.85,279.5,35.75
25/4/02,474.0,197.0,16.64,164.8,261.0,5.91,50.5,275.0,35.0
26/4/02,467.5,196.25,16.5,161.6,257.75,5.83,49.7,274.0,33.55
29/4/02,461.75,192.5,16.17,160.6,256.0,5.9,49.4,271.25,32.8
30/4/02,462.25,193.5,16.08,161.9,261.75,5.68,50.7,274.0,33.35
1/5/02,460.25,196.5,16.14,160.8,266.25,5.2,49.5,278.0,33.5
2/5/02,459.25,194.5,16.17,159.1,258.5,5.46,48.85,272.25,32.1
3/5/02,459.0,194.75,16.08,159.5,260.25,5.36,49.0,274.5,31.9
6/5/02,460.75,194.0,15.98,160.1,263.0,5.47,48.8,275.75,32.05
7/5/02,461.0,199.0,16.25,160.2,267.0,5.31,49.0,278.0,31.47
8/5/02,467.25,198.5,16.44,162.1,264.0,5.41,48.4,278.0,32.2
9/5/02,473.0,200.25,16.73,162.3,266.75,5.44,47.3,277.25,33.95
10/5/02,468.25,201.25,16.68,158.4,265.0,5.49,47.5,277.0,35.21
13/5/02,477.5,209.75,16.66,163.1,273.5,5.84,46.75,278.5,34.71
14/5/02,474.5,209.0,16.59,164.2,273.0,5.89,47.5,279.0,35.17
15/5/02,482.0,216.25,16.83,163.9,283.5,5.85,47.45,282.0,36.11
16/5/02,484.75,213.25,16.93,165.1,276.5,5.98,48.4,276.5,35.48
17/5/02,487.5,209.0,17.07,165.1,273.75,5.86,48.4,274.0,35.89
20/5/02,491.25,211.5,17.49,165.6,276.75,5.79,49.3,278.0,35.74
21/5/02,490.5,210.75,17.44,165.1,273.0,5.6,52.7,276.0,36.45
22/5/02,493.0,207.5,17.75,164.2,269.0,5.72,50.7,280.25,37.15
23/5/02,491.5,207.75,17.87,162.5,271.5,5.62,50.7,284.0,37.3
24/5/02,491.0,205.0,17.7,163.7,269.25,5.65,51.4,280.75,36.94
27/5/02,491.0,205.0,17.7,163.7,269.25,5.65,51.4,280.75,36.94
28/5/02,497.25,207.5,18.26,164.2,272.0,5.67,50.6,281.5,38.25
29/5/02,496.25,211.5,18.06,165.3,276.25,5.77,51.65,286.5,38.15
30/5/02,501.25,212.5,18.13,167.1,276.5,5.78,51.6,286.75,38.24
31/5/02,508.75,214.0,18.69,168.7,282.25,5.9,51.9,293.0,39.47
3/6/02,505.5,209.5,18.42,168.6,286.75,5.77,51.2,302.75,39.48
4/6/02,509.75,210.5,18.6,169.2,282.0,5.75,50.85,300.0,38.83
5/6/02,513.75,210.25,18.72,169.9,283.25,5.75,50.15,302.25,39.03
6/6/02,513.25,209.0,18.73,169.3,280.5,5.57,50.25,303.0,39.16
7/6/02,507.5,206.75,18.4,168.1,275.0,5.62,49.15,298.0,39.15
10/6/02,500.5,206.75,17.96,167.0,278.25,5.55,49.5,297.5,38.71
11/6/02,500.5,204.25,18.04,166.6,279.5,5.39,49.35,299.25,38.95
12/6/02,493.25,206.75,17.72,165.4,283.5,5.25,48.9,305.0,40.07
13/6/02,501.25,211.75,17.86,169.0,295.5,5.3,47.2,313.5,39.54
14/6/02,497.0,209.25,18.2,164.7,294.25,5.26,46.45,313.25,38.99
17/6/02,498.75,208.0,18.13,165.9,289.25,5.03,47.1,308.0,39.76
18/6/02,493.0,206.75,17.86,164.8,289.25,5.16,46.55,306.75,39.48
19/6/02,491.5,208.75,17.86,165.2,291.5,5.05,46.45,310.5,39.85
20/6/02,487.5,210.0,17.66,164.6,291.25,5.02,47.8,312.25,42.85
21/6/02,495.0,210.25,17.73,166.4,287.25,4.99,47.1,310.75,43.09
24/6/02,505.25,218.0,18.02,169.0,291.75,5.2,47.9,315.5,43.48
25/6/02,503.25,219.75,17.93,168.7,291.0,5.4,47.2,313.0,43.8
26/6/02,514.0,221.5,17.98,172.7,293.0,5.36,46.9,314.75,43.9
27/6/02,522.0,226.0,17.97,176.2,306.5,5.68,46.85,324.75,43.9
28/6/02,536.5,225.5,18.25,180.4,307.0,5.91,46.5,322.5,46.8
1/7/02,549.5,232.75,18.42,184.4,315.5,5.16,47.8,329.5,45.3
2/7/02,544.25,227.75,17.96,182.5,316.0,5.49,49.9,329.0,45.25
3/7/02,556.5,224.5,18.04,183.4,316.0,5.6,48.15,334.5,46.05
4/7/02,556.5,224.5,18.04,183.4,316.0,5.6,48.15,334.5,46.05
5/7/02,569.75,229.5,18.2,188.7,318.5,5.6,48.15,343.0,46.05
8/7/02,573.5,223.25,18.38,187.3,314.5,5.55,48.5,339.5,44.75
9/7/02,587.5,226.25,18.73,189.6,313.0,5.73,49.3,344.5,44.84
10/7/02,584.5,222.0,18.65,189.2,319.5,5.86,50.0,348.0,47.95
11/7/02,576.5,216.0,18.78,191.5,326.0,5.99,51.9,350.0,46.06
12/7/02,578.0,214.25,19.11,191.7,315.25,5.99,49.85,341.0,44.74
15/7/02,570.0,227.25,19.91,187.2,323.75,5.71,49.0,349.0,43.49
16/7/02,579.75,234.75,19.78,189.8,334.0,5.81,49.3,356.5,43.38
17/7/02,576.75,231.5,19.5,186.7,335.0,5.73,49.75,361.0,45.1
18/7/02,577.5,232.75,19.68,186.1,333.25,6.03,47.6,360.5,46.94
19/7/02,575.25,234.75,19.8,185.2,330.75,6.06,47.35,357.0,47.1
22/7/02,593.75,246.0,20.09,191.0,339.75,6.16,48.45,367.0,47.54
23/7/02,576.0,241.5,19.49,186.1,332.75,6.17,48.8,365.5,46.33
